ticket_number,total_spent,total_quantity_articles,datetime,year,month,day,hour,minute,dayofweek,is_weekend
258529,1.25,1.0,2022-06-20 11:31:00,2022,6,20,11,31,0,0
258530,3.2,2.0,2022-06-20 11:32:00,2022,6,20,11,32,0,0
258531,1.25,1.0,2022-06-20 11:33:00,2022,6,20,11,33,0,0
258532,3.9,3.0,2022-06-20 11:34:00,2022,6,20,11,34,0,0
258533,1.25,1.0,2022-06-20 11:35:00,2022,6,20,11,35,0,0
258534,3.75,3.0,2022-06-20 11:35:00,2022,6,20,11,35,0,0
258535,0.95,1.0,2022-06-20 11:36:00,2022,6,20,11,36,0,0
258536,1.25,1.0,2022-06-20 11:39:00,2022,6,20,11,39,0,0
258537,1.75,2.0,2022-06-20 11:41:00,2022,6,20,11,41,0,0
258538,1.25,1.0,2022-06-20 11:43:00,2022,6,20,11,43,0,0
258539,4.65,4.0,2022-06-20 11:45:00,2022,6,20,11,45,0,0
258540,1.25,1.0,2022-06-20 11:48:00,2022,6,20,11,48,0,0
258541,1.25,1.0,2022-06-20 11:50:00,2022,6,20,11,50,0,0
258542,2.2,2.0,2022-06-20 11:53:00,2022,6,20,11,53,0,0
258543,2.5,2.0,2022-06-20 11:54:00,2022,6,20,11,54,0,0
258544,2.5,2.0,2022-06-20 11:56:00,2022,6,20,11,56,0,0
258545,1.3,1.0,2022-06-20 11:57:00,2022,6,20,11,57,0,0
258546,3.3000000000000003,3.0,2022-06-20 11:57:00,2022,6,20,11,57,0,0
258547,2.5,2.0,2022-06-20 11:58:00,2022,6,20,11,58,0,0
258548,2.5,2.0,2022-06-20 11:58:00,2022,6,20,11,58,0,0
258549,10.5,4.0,2022-06-20 11:59:00,2022,6,20,11,59,0,0
258550,5.25,4.0,2022-06-20 12:01:00,2022,6,20,12,1,0,0
258551,2.6,3.0,2022-06-20 12:03:00,2022,6,20,12,3,0,0
258552,5.6,4.0,2022-06-20 12:06:00,2022,6,20,12,6,0,0
258553,1.1,1.0,2022-06-20 12:10:00,2022,6,20,12,10,0,0
258554,2.65,2.0,2022-06-20 12:11:00,2022,6,20,12,11,0,0
258555,5.0,1.0,2022-06-20 12:11:00,2022,6,20,12,11,0,0
258556,1.25,1.0,2022-06-20 12:13:00,2022,6,20,12,13,0,0
258557,0.95,1.0,2022-06-20 12:15:00,2022,6,20,12,15,0,0
258558,1.25,1.0,2022-06-20 12:15:00,2022,6,20,12,15,0,0
258559,1.25,1.0,2022-06-20 12:15:00,2022,6,20,12,15,0,0
258560,7.0,1.0,2022-06-20 12:16:00,2022,6,20,12,16,0,0
258561,2.85,2.0,2022-06-20 12:17:00,2022,6,20,12,17,0,0
258562,10.6,2.0,2022-06-20 12:19:00,2022,6,20,12,19,0,0
258563,0.95,1.0,2022-06-20 12:20:00,2022,6,20,12,20,0,0
258564,1.9,2.0,2022-06-20 12:20:00,2022,6,20,12,20,0,0
258565,7.6,1.0,2022-06-20 12:22:00,2022,6,20,12,22,0,0
258566,5.0,1.0,2022-06-20 12:22:00,2022,6,20,12,22,0,0
258567,10.3,4.0,2022-06-20 12:23:00,2022,6,20,12,23,0,0
258568,7.0,1.0,2022-06-20 12:24:00,2022,6,20,12,24,0,0
258569,8.5,2.0,2022-06-20 12:24:00,2022,6,20,12,24,0,0
258570,5.0,1.0,2022-06-20 12:25:00,2022,6,20,12,25,0,0
258571,3.0,3.0,2022-06-20 12:26:00,2022,6,20,12,26,0,0
258572,1.25,1.0,2022-06-20 12:27:00,2022,6,20,12,27,0,0
258573,2.2,2.0,2022-06-20 12:27:00,2022,6,20,12,27,0,0
258574,-7.6,-1.0,2022-06-20 12:28:00,2022,6,20,12,28,0,0
258575,9.1,1.0,2022-06-20 12:28:00,2022,6,20,12,28,0,0
258576,8.5,2.0,2022-06-20 12:35:00,2022,6,20,12,35,0,0
258577,7.0,1.0,2022-06-20 12:35:00,2022,6,20,12,35,0,0
258579,3.5,1.0,2022-06-20 12:36:00,2022,6,20,12,36,0,0
258580,1.25,1.0,2022-06-20 12:36:00,2022,6,20,12,36,0,0
258581,-1.25,-1.0,2022-06-20 12:36:00,2022,6,20,12,36,0,0
258582,2.5,2.0,2022-06-20 12:36:00,2022,6,20,12,36,0,0
258583,8.75,3.0,2022-06-20 12:40:00,2022,6,20,12,40,0,0
258584,5.0,1.0,2022-06-20 12:42:00,2022,6,20,12,42,0,0
258585,4.0,1.0,2022-06-20 12:43:00,2022,6,20,12,43,0,0
258586,2.5,2.0,2022-06-20 12:44:00,2022,6,20,12,44,0,0
258587,1.25,1.0,2022-06-20 12:44:00,2022,6,20,12,44,0,0
258588,1.25,1.0,2022-06-20 12:46:00,2022,6,20,12,46,0,0
258589,7.0,1.0,2022-06-20 12:51:00,2022,6,20,12,51,0,0
258590,1.25,1.0,2022-06-20 12:51:00,2022,6,20,12,51,0,0
258591,16.3,3.0,2022-06-20 12:56:00,2022,6,20,12,56,0,0
258592,7.0,1.0,2022-06-20 12:57:00,2022,6,20,12,57,0,0
258593,15.25,3.0,2022-06-20 13:01:00,2022,6,20,13,1,0,0
258594,8.0,2.0,2022-06-20 13:04:00,2022,6,20,13,4,0,0
258595,7.0,1.0,2022-06-20 13:06:00,2022,6,20,13,6,0,0
258596,1.1,1.0,2022-06-20 13:06:00,2022,6,20,13,6,0,0
258597,3.75,3.0,2022-06-20 13:07:00,2022,6,20,13,7,0,0
258598,2.5,2.0,2022-06-20 13:07:00,2022,6,20,13,7,0,0
258600,6.0,4.0,2022-06-20 16:02:00,2022,6,20,16,2,0,0
258601,1.25,1.0,2022-06-20 16:19:00,2022,6,20,16,19,0,0
258602,7.8,6.0,2022-06-20 16:20:00,2022,6,20,16,20,0,0
258603,1.25,1.0,2022-06-20 16:31:00,2022,6,20,16,31,0,0
258604,0.95,1.0,2022-06-20 16:44:00,2022,6,20,16,44,0,0
258605,1.25,1.0,2022-06-20 16:55:00,2022,6,20,16,55,0,0
258606,1.75,2.0,2022-06-20 16:59:00,2022,6,20,16,59,0,0
258607,8.05,3.0,2022-06-20 17:06:00,2022,6,20,17,6,0,0
258608,2.2,2.0,2022-06-20 17:09:00,2022,6,20,17,9,0,0
258609,1.25,1.0,2022-06-20 17:11:00,2022,6,20,17,11,0,0
258610,2.1,1.0,2022-06-20 17:16:00,2022,6,20,17,16,0,0
258611,3.1,2.0,2022-06-20 17:18:00,2022,6,20,17,18,0,0
258612,1.25,1.0,2022-06-20 17:21:00,2022,6,20,17,21,0,0
258613,2.5,2.0,2022-06-20 17:24:00,2022,6,20,17,24,0,0
258614,1.25,1.0,2022-06-20 17:25:00,2022,6,20,17,25,0,0
258615,1.25,1.0,2022-06-20 17:27:00,2022,6,20,17,27,0,0
258616,1.25,1.0,2022-06-20 17:27:00,2022,6,20,17,27,0,0
258617,1.25,1.0,2022-06-20 17:32:00,2022,6,20,17,32,0,0
258618,2.5,2.0,2022-06-20 17:47:00,2022,6,20,17,47,0,0
258619,1.25,1.0,2022-06-20 17:51:00,2022,6,20,17,51,0,0
258620,2.65,2.0,2022-06-20 17:52:00,2022,6,20,17,52,0,0
258621,1.25,1.0,2022-06-20 17:56:00,2022,6,20,17,56,0,0
258622,19.1,3.0,2022-06-20 18:03:00,2022,6,20,18,3,0,0
258623,7.5,1.0,2022-06-20 18:05:00,2022,6,20,18,5,0,0
258624,2.5,2.0,2022-06-20 18:08:00,2022,6,20,18,8,0,0
258625,1.25,1.0,2022-06-20 18:24:00,2022,6,20,18,24,0,0
258627,1.25,1.0,2022-06-20 18:33:00,2022,6,20,18,33,0,0
258628,2.05,2.0,2022-06-20 18:34:00,2022,6,20,18,34,0,0
258629,6.9,4.0,2022-06-20 18:41:00,2022,6,20,18,41,0,0
258630,2.5,2.0,2022-06-20 18:45:00,2022,6,20,18,45,0,0
258631,2.2,2.0,2022-06-20 19:01:00,2022,6,20,19,1,0,0
258633,5.95,5.0,2022-06-21 07:35:00,2022,6,21,7,35,1,0
258634,3.75,3.0,2022-06-21 07:40:00,2022,6,21,7,40,1,0
258635,4.15,3.0,2022-06-21 07:44:00,2022,6,21,7,44,1,0
258636,2.5,2.0,2022-06-21 07:58:00,2022,6,21,7,58,1,0
258637,1.25,1.0,2022-06-21 08:04:00,2022,6,21,8,4,1,0
258638,3.75,3.0,2022-06-21 08:06:00,2022,6,21,8,6,1,0
258639,2.5,1.0,2022-06-21 08:06:00,2022,6,21,8,6,1,0
258640,2.15,2.0,2022-06-21 08:07:00,2022,6,21,8,7,1,0
258641,19.2,16.0,2022-06-21 08:12:00,2022,6,21,8,12,1,0
258642,1.25,1.0,2022-06-21 08:12:00,2022,6,21,8,12,1,0
258643,0.3,1.0,2022-06-21 08:13:00,2022,6,21,8,13,1,0
258644,2.75,2.0,2022-06-21 08:19:00,2022,6,21,8,19,1,0
258645,6.25,5.0,2022-06-21 08:19:00,2022,6,21,8,19,1,0
258646,5.0,4.0,2022-06-21 08:20:00,2022,6,21,8,20,1,0
258647,8.45,7.0,2022-06-21 08:22:00,2022,6,21,8,22,1,0
258648,1.1,1.0,2022-06-21 08:27:00,2022,6,21,8,27,1,0
258649,0.65,1.0,2022-06-21 08:28:00,2022,6,21,8,28,1,0
258650,6.05,5.0,2022-06-21 08:29:00,2022,6,21,8,29,1,0
258651,1.9,2.0,2022-06-21 08:30:00,2022,6,21,8,30,1,0
258652,1.9,2.0,2022-06-21 08:33:00,2022,6,21,8,33,1,0
258653,14.2,11.0,2022-06-21 08:42:00,2022,6,21,8,42,1,0
258654,4.05,4.0,2022-06-21 08:44:00,2022,6,21,8,44,1,0
258655,2.9,3.0,2022-06-21 08:45:00,2022,6,21,8,45,1,0
258656,1.25,1.0,2022-06-21 08:46:00,2022,6,21,8,46,1,0
258657,3.75,3.0,2022-06-21 08:50:00,2022,6,21,8,50,1,0
258658,1.25,1.0,2022-06-21 08:51:00,2022,6,21,8,51,1,0
258659,1.25,1.0,2022-06-21 08:55:00,2022,6,21,8,55,1,0
258660,2.05,2.0,2022-06-21 08:55:00,2022,6,21,8,55,1,0
258661,1.25,1.0,2022-06-21 08:56:00,2022,6,21,8,56,1,0
258662,2.8499999999999996,3.0,2022-06-21 08:56:00,2022,6,21,8,56,1,0
258663,0.95,1.0,2022-06-21 08:57:00,2022,6,21,8,57,1,0
258664,5.0,4.0,2022-06-21 08:58:00,2022,6,21,8,58,1,0
258665,1.25,1.0,2022-06-21 08:58:00,2022,6,21,8,58,1,0
258666,9.7,8.0,2022-06-21 09:03:00,2022,6,21,9,3,1,0
258667,7.55,6.0,2022-06-21 09:08:00,2022,6,21,9,8,1,0
258668,2.05,2.0,2022-06-21 09:09:00,2022,6,21,9,9,1,0
258669,1.9,2.0,2022-06-21 09:13:00,2022,6,21,9,13,1,0
258670,1.1,1.0,2022-06-21 09:16:00,2022,6,21,9,16,1,0
258671,4.75,4.0,2022-06-21 09:17:00,2022,6,21,9,17,1,0
258672,3.7,2.0,2022-06-21 09:23:00,2022,6,21,9,23,1,0
258673,5.0,1.0,2022-06-21 09:25:00,2022,6,21,9,25,1,0
258674,5.0,1.0,2022-06-21 09:28:00,2022,6,21,9,28,1,0
258675,1.25,1.0,2022-06-21 09:28:00,2022,6,21,9,28,1,0
258676,6.450000000000001,4.0,2022-06-21 09:31:00,2022,6,21,9,31,1,0
258677,1.25,1.0,2022-06-21 09:35:00,2022,6,21,9,35,1,0
258678,5.5,3.0,2022-06-21 09:39:00,2022,6,21,9,39,1,0
258679,2.5,1.0,2022-06-21 09:44:00,2022,6,21,9,44,1,0
258680,3.9000000000000004,3.0,2022-06-21 09:48:00,2022,6,21,9,48,1,0
258681,2.05,2.0,2022-06-21 09:49:00,2022,6,21,9,49,1,0
258682,2.5,2.0,2022-06-21 09:51:00,2022,6,21,9,51,1,0
258683,3.05,3.0,2022-06-21 09:52:00,2022,6,21,9,52,1,0
258684,1.75,2.0,2022-06-21 09:53:00,2022,6,21,9,53,1,0
258685,1.25,1.0,2022-06-21 09:55:00,2022,6,21,9,55,1,0
258686,2.5,2.0,2022-06-21 09:58:00,2022,6,21,9,58,1,0
258687,0.95,1.0,2022-06-21 10:00:00,2022,6,21,10,0,1,0
258688,0.95,1.0,2022-06-21 10:01:00,2022,6,21,10,1,1,0
258689,1.3,1.0,2022-06-21 10:02:00,2022,6,21,10,2,1,0
258690,2.3,2.0,2022-06-21 10:05:00,2022,6,21,10,5,1,0
258691,1.25,1.0,2022-06-21 10:06:00,2022,6,21,10,6,1,0
258692,1.1,1.0,2022-06-21 10:09:00,2022,6,21,10,9,1,0
258693,2.5,1.0,2022-06-21 10:09:00,2022,6,21,10,9,1,0
258694,0.65,1.0,2022-06-21 10:11:00,2022,6,21,10,11,1,0
258695,1.25,1.0,2022-06-21 10:12:00,2022,6,21,10,12,1,0
258696,1.6,1.0,2022-06-21 10:16:00,2022,6,21,10,16,1,0
258697,2.35,2.0,2022-06-21 10:16:00,2022,6,21,10,16,1,0
258698,1.5,1.0,2022-06-21 10:17:00,2022,6,21,10,17,1,0
258699,1.1,1.0,2022-06-21 10:18:00,2022,6,21,10,18,1,0
258700,3.75,3.0,2022-06-21 10:19:00,2022,6,21,10,19,1,0
258701,3.3000000000000003,3.0,2022-06-21 10:27:00,2022,6,21,10,27,1,0
258702,2.5,1.0,2022-06-21 10:28:00,2022,6,21,10,28,1,0
258703,0.95,1.0,2022-06-21 10:29:00,2022,6,21,10,29,1,0
258704,1.1,1.0,2022-06-21 10:30:00,2022,6,21,10,30,1,0
258705,4.85,3.0,2022-06-21 10:31:00,2022,6,21,10,31,1,0
258706,3.0500000000000003,3.0,2022-06-21 10:38:00,2022,6,21,10,38,1,0
258707,2.65,2.0,2022-06-21 10:39:00,2022,6,21,10,39,1,0
258708,1.25,1.0,2022-06-21 10:41:00,2022,6,21,10,41,1,0
258709,6.85,4.0,2022-06-21 10:42:00,2022,6,21,10,42,1,0
258710,1.25,1.0,2022-06-21 10:45:00,2022,6,21,10,45,1,0
258711,1.1,1.0,2022-06-21 10:46:00,2022,6,21,10,46,1,0
258712,5.0,1.0,2022-06-21 10:47:00,2022,6,21,10,47,1,0
258713,1.8,1.0,2022-06-21 10:50:00,2022,6,21,10,50,1,0
258714,2.95,2.0,2022-06-21 10:50:00,2022,6,21,10,50,1,0
258715,1.25,1.0,2022-06-21 10:56:00,2022,6,21,10,56,1,0
258716,1.1,1.0,2022-06-21 10:59:00,2022,6,21,10,59,1,0
258717,0.95,1.0,2022-06-21 10:59:00,2022,6,21,10,59,1,0
258718,5.25,4.0,2022-06-21 11:00:00,2022,6,21,11,0,1,0
258719,2.5,2.0,2022-06-21 11:02:00,2022,6,21,11,2,1,0
258720,1.25,1.0,2022-06-21 11:02:00,2022,6,21,11,2,1,0
258721,1.25,1.0,2022-06-21 11:04:00,2022,6,21,11,4,1,0
258722,0.95,1.0,2022-06-21 11:07:00,2022,6,21,11,7,1,0
258723,5.550000000000001,3.0,2022-06-21 11:08:00,2022,6,21,11,8,1,0
258724,5.0,1.0,2022-06-21 11:11:00,2022,6,21,11,11,1,0
258725,2.65,2.0,2022-06-21 11:11:00,2022,6,21,11,11,1,0
258726,2.5,2.0,2022-06-21 11:13:00,2022,6,21,11,13,1,0
258727,5.0,1.0,2022-06-21 11:13:00,2022,6,21,11,13,1,0
258728,1.25,1.0,2022-06-21 11:14:00,2022,6,21,11,14,1,0
258729,3.2,2.0,2022-06-21 11:15:00,2022,6,21,11,15,1,0
258730,0.5,1.0,2022-06-21 11:17:00,2022,6,21,11,17,1,0
258731,1.1,1.0,2022-06-21 11:20:00,2022,6,21,11,20,1,0
258732,1.9,2.0,2022-06-21 11:26:00,2022,6,21,11,26,1,0
258733,4.35,3.0,2022-06-21 11:26:00,2022,6,21,11,26,1,0
258734,2.65,2.0,2022-06-21 11:27:00,2022,6,21,11,27,1,0
258735,2.5,2.0,2022-06-21 11:29:00,2022,6,21,11,29,1,0
258736,1.25,1.0,2022-06-21 11:29:00,2022,6,21,11,29,1,0
258737,0.65,1.0,2022-06-21 11:33:00,2022,6,21,11,33,1,0
258738,3.1,2.0,2022-06-21 11:35:00,2022,6,21,11,35,1,0
258739,2.4,2.0,2022-06-21 11:36:00,2022,6,21,11,36,1,0
258740,8.75,2.0,2022-06-21 11:38:00,2022,6,21,11,38,1,0
258741,2.5,2.0,2022-06-21 11:39:00,2022,6,21,11,39,1,0
258742,1.25,1.0,2022-06-21 11:41:00,2022,6,21,11,41,1,0
258743,2.65,2.0,2022-06-21 11:43:00,2022,6,21,11,43,1,0
258744,2.2,2.0,2022-06-21 11:45:00,2022,6,21,11,45,1,0
258746,2.55,3.0,2022-06-21 11:47:00,2022,6,21,11,47,1,0
258747,12.5,7.0,2022-06-21 11:49:00,2022,6,21,11,49,1,0
258748,1.1,1.0,2022-06-21 11:51:00,2022,6,21,11,51,1,0
258749,1.25,1.0,2022-06-21 11:51:00,2022,6,21,11,51,1,0
258750,1.75,2.0,2022-06-21 11:53:00,2022,6,21,11,53,1,0
258751,1.9,2.0,2022-06-21 11:56:00,2022,6,21,11,56,1,0
258752,1.25,1.0,2022-06-21 11:58:00,2022,6,21,11,58,1,0
258753,8.25,2.0,2022-06-21 11:59:00,2022,6,21,11,59,1,0
258754,1.9,2.0,2022-06-21 12:01:00,2022,6,21,12,1,1,0
258755,1.25,1.0,2022-06-21 12:02:00,2022,6,21,12,2,1,0
258756,9.8,1.0,2022-06-21 12:05:00,2022,6,21,12,5,1,0
258757,10.0,2.0,2022-06-21 12:06:00,2022,6,21,12,6,1,0
258758,1.1,1.0,2022-06-21 12:07:00,2022,6,21,12,7,1,0
258760,2.5,2.0,2022-06-21 12:10:00,2022,6,21,12,10,1,0
258761,1.25,1.0,2022-06-21 12:10:00,2022,6,21,12,10,1,0
258762,9.75,4.0,2022-06-21 12:12:00,2022,6,21,12,12,1,0
258763,1.95,2.0,2022-06-21 12:15:00,2022,6,21,12,15,1,0
258764,2.1,1.0,2022-06-21 12:19:00,2022,6,21,12,19,1,0
258765,2.2,2.0,2022-06-21 12:23:00,2022,6,21,12,23,1,0
258766,4.0,1.0,2022-06-21 12:24:00,2022,6,21,12,24,1,0
258768,3.9499999999999997,4.0,2022-06-21 12:27:00,2022,6,21,12,27,1,0
258769,1.1,1.0,2022-06-21 12:27:00,2022,6,21,12,27,1,0
258770,0.95,1.0,2022-06-21 12:28:00,2022,6,21,12,28,1,0
258771,7.0,1.0,2022-06-21 12:29:00,2022,6,21,12,29,1,0
258772,7.0,1.0,2022-06-21 12:30:00,2022,6,21,12,30,1,0
258773,4.550000000000001,3.0,2022-06-21 12:31:00,2022,6,21,12,31,1,0
258774,8.25,2.0,2022-06-21 12:32:00,2022,6,21,12,32,1,0
258775,7.0,1.0,2022-06-21 12:34:00,2022,6,21,12,34,1,0
258776,2.5,2.0,2022-06-21 12:34:00,2022,6,21,12,34,1,0
258777,1.1,1.0,2022-06-21 12:35:00,2022,6,21,12,35,1,0
258778,7.0,1.0,2022-06-21 12:36:00,2022,6,21,12,36,1,0
258779,1.1,1.0,2022-06-21 12:40:00,2022,6,21,12,40,1,0
258780,2.5,2.0,2022-06-21 12:44:00,2022,6,21,12,44,1,0
258781,13.2,6.0,2022-06-21 12:46:00,2022,6,21,12,46,1,0
258782,1.1,1.0,2022-06-21 12:47:00,2022,6,21,12,47,1,0
258783,2.5,2.0,2022-06-21 12:47:00,2022,6,21,12,47,1,0
258784,7.0,1.0,2022-06-21 12:55:00,2022,6,21,12,55,1,0
258785,4.0,1.0,2022-06-21 12:56:00,2022,6,21,12,56,1,0
258786,1.9,2.0,2022-06-21 13:01:00,2022,6,21,13,1,1,0
258787,0.95,1.0,2022-06-21 16:04:00,2022,6,21,16,4,1,0
258788,0.95,1.0,2022-06-21 16:13:00,2022,6,21,16,13,1,0
258789,3.85,3.0,2022-06-21 16:19:00,2022,6,21,16,19,1,0
258790,1.25,1.0,2022-06-21 16:25:00,2022,6,21,16,25,1,0
258791,2.5,2.0,2022-06-21 16:33:00,2022,6,21,16,33,1,0
258792,-2.5,-2.0,2022-06-21 16:33:00,2022,6,21,16,33,1,0
258793,4.3,3.0,2022-06-21 16:33:00,2022,6,21,16,33,1,0
258794,4.300000000000001,2.0,2022-06-21 16:45:00,2022,6,21,16,45,1,0
258795,-4.300000000000001,-2.0,2022-06-21 16:45:00,2022,6,21,16,45,1,0
258796,4.300000000000001,2.0,2022-06-21 16:45:00,2022,6,21,16,45,1,0
258797,5.6,4.0,2022-06-21 16:46:00,2022,6,21,16,46,1,0
258798,3.3000000000000003,2.0,2022-06-21 16:50:00,2022,6,21,16,50,1,0
258799,1.25,1.0,2022-06-21 16:53:00,2022,6,21,16,53,1,0
258800,4.65,4.0,2022-06-21 16:54:00,2022,6,21,16,54,1,0
258801,1.25,1.0,2022-06-21 16:57:00,2022,6,21,16,57,1,0
258802,-1.25,-1.0,2022-06-21 16:57:00,2022,6,21,16,57,1,0
258803,2.85,2.0,2022-06-21 16:57:00,2022,6,21,16,57,1,0
258804,5.0,4.0,2022-06-21 16:58:00,2022,6,21,16,58,1,0
258805,3.8,4.0,2022-06-21 17:06:00,2022,6,21,17,6,1,0
258806,1.25,1.0,2022-06-21 17:06:00,2022,6,21,17,6,1,0
258807,5.0,4.0,2022-06-21 17:12:00,2022,6,21,17,12,1,0
258808,3.9000000000000004,4.0,2022-06-21 17:19:00,2022,6,21,17,19,1,0
258809,1.2999999999999998,2.0,2022-06-21 17:20:00,2022,6,21,17,20,1,0
258810,3.3000000000000003,3.0,2022-06-21 17:20:00,2022,6,21,17,20,1,0
258811,1.1,1.0,2022-06-21 17:21:00,2022,6,21,17,21,1,0
258812,1.25,1.0,2022-06-21 17:21:00,2022,6,21,17,21,1,0
258813,1.25,1.0,2022-06-21 17:24:00,2022,6,21,17,24,1,0
258814,3.75,3.0,2022-06-21 17:31:00,2022,6,21,17,31,1,0
258815,1.2999999999999998,2.0,2022-06-21 17:32:00,2022,6,21,17,32,1,0
258816,1.25,1.0,2022-06-21 17:32:00,2022,6,21,17,32,1,0
258817,1.15,1.0,2022-06-21 17:35:00,2022,6,21,17,35,1,0
258818,1.25,1.0,2022-06-21 17:44:00,2022,6,21,17,44,1,0
258819,1.25,1.0,2022-06-21 17:45:00,2022,6,21,17,45,1,0
258820,5.85,5.0,2022-06-21 17:45:00,2022,6,21,17,45,1,0
258821,1.15,1.0,2022-06-21 17:59:00,2022,6,21,17,59,1,0
258822,1.45,3.0,2022-06-21 18:03:00,2022,6,21,18,3,1,0
258823,7.95,5.0,2022-06-21 18:06:00,2022,6,21,18,6,1,0
258824,2.5,2.0,2022-06-21 18:07:00,2022,6,21,18,7,1,0
258825,1.25,1.0,2022-06-21 18:09:00,2022,6,21,18,9,1,0
258826,3.45,3.0,2022-06-21 18:18:00,2022,6,21,18,18,1,0
258827,1.25,1.0,2022-06-21 18:22:00,2022,6,21,18,22,1,0
258828,2.5,2.0,2022-06-21 18:22:00,2022,6,21,18,22,1,0
258829,1.25,1.0,2022-06-21 18:23:00,2022,6,21,18,23,1,0
258830,0.95,1.0,2022-06-21 18:24:00,2022,6,21,18,24,1,0
258831,2.5,2.0,2022-06-21 18:28:00,2022,6,21,18,28,1,0
258832,1.25,1.0,2022-06-21 18:28:00,2022,6,21,18,28,1,0
258833,1.9,2.0,2022-06-21 18:29:00,2022,6,21,18,29,1,0
258834,2.25,2.0,2022-06-21 18:40:00,2022,6,21,18,40,1,0
258835,2.25,2.0,2022-06-21 18:40:00,2022,6,21,18,40,1,0
258836,1.1,1.0,2022-06-21 18:41:00,2022,6,21,18,41,1,0
258837,1.25,1.0,2022-06-21 18:43:00,2022,6,21,18,43,1,0
258838,4.2,2.0,2022-06-21 18:44:00,2022,6,21,18,44,1,0
258839,2.1,1.0,2022-06-21 18:45:00,2022,6,21,18,45,1,0
258841,2.5,2.0,2022-06-22 07:34:00,2022,6,22,7,34,2,0
258842,2.25,2.0,2022-06-22 07:35:00,2022,6,22,7,35,2,0
258843,1.25,1.0,2022-06-22 07:35:00,2022,6,22,7,35,2,0
258844,3.3000000000000003,3.0,2022-06-22 07:49:00,2022,6,22,7,49,2,0
258845,4.8,4.0,2022-06-22 07:56:00,2022,6,22,7,56,2,0
258846,5.3,4.0,2022-06-22 07:57:00,2022,6,22,7,57,2,0
258847,1.1,1.0,2022-06-22 08:01:00,2022,6,22,8,1,2,0
258848,7.0,1.0,2022-06-22 08:06:00,2022,6,22,8,6,2,0
258849,2.75,3.0,2022-06-22 08:11:00,2022,6,22,8,11,2,0
258850,3.75,3.0,2022-06-22 08:19:00,2022,6,22,8,19,2,0
258851,1.25,1.0,2022-06-22 08:19:00,2022,6,22,8,19,2,0
258852,2.5,2.0,2022-06-22 08:21:00,2022,6,22,8,21,2,0
258853,4.8,4.0,2022-06-22 08:26:00,2022,6,22,8,26,2,0
258854,-4.8,-4.0,2022-06-22 08:26:00,2022,6,22,8,26,2,0
258855,3.55,3.0,2022-06-22 08:27:00,2022,6,22,8,27,2,0
258856,0.95,1.0,2022-06-22 08:32:00,2022,6,22,8,32,2,0
258857,5.050000000000001,3.0,2022-06-22 08:34:00,2022,6,22,8,34,2,0
258858,3.75,3.0,2022-06-22 08:35:00,2022,6,22,8,35,2,0
258859,10.3,8.0,2022-06-22 08:36:00,2022,6,22,8,36,2,0
258860,5.25,2.0,2022-06-22 08:44:00,2022,6,22,8,44,2,0
258861,0.95,1.0,2022-06-22 08:47:00,2022,6,22,8,47,2,0
258862,1.25,1.0,2022-06-22 08:47:00,2022,6,22,8,47,2,0
258863,2.5,2.0,2022-06-22 08:49:00,2022,6,22,8,49,2,0
258864,2.5,2.0,2022-06-22 08:50:00,2022,6,22,8,50,2,0
258865,5.3,4.0,2022-06-22 08:53:00,2022,6,22,8,53,2,0
258866,2.5,2.0,2022-06-22 08:57:00,2022,6,22,8,57,2,0
258867,7.5,3.0,2022-06-22 08:58:00,2022,6,22,8,58,2,0
258868,1.1,1.0,2022-06-22 08:58:00,2022,6,22,8,58,2,0
258869,1.9,2.0,2022-06-22 09:05:00,2022,6,22,9,5,2,0
258870,6.55,6.0,2022-06-22 09:08:00,2022,6,22,9,8,2,0
258871,3.75,3.0,2022-06-22 09:12:00,2022,6,22,9,12,2,0
258872,2.25,2.0,2022-06-22 09:18:00,2022,6,22,9,18,2,0
258873,1.25,1.0,2022-06-22 09:18:00,2022,6,22,9,18,2,0
258874,6.4,5.0,2022-06-22 09:19:00,2022,6,22,9,19,2,0
258875,3.25,3.0,2022-06-22 09:23:00,2022,6,22,9,23,2,0
258876,1.1,1.0,2022-06-22 09:27:00,2022,6,22,9,27,2,0
258877,1.15,1.0,2022-06-22 09:33:00,2022,6,22,9,33,2,0
258878,3.75,3.0,2022-06-22 09:37:00,2022,6,22,9,37,2,0
258879,2.25,3.0,2022-06-22 09:38:00,2022,6,22,9,38,2,0
258880,2.6,2.0,2022-06-22 09:40:00,2022,6,22,9,40,2,0
258881,0.65,1.0,2022-06-22 09:48:00,2022,6,22,9,48,2,0
258882,5.05,4.0,2022-06-22 09:53:00,2022,6,22,9,53,2,0
258883,5.5,2.0,2022-06-22 09:53:00,2022,6,22,9,53,2,0
258884,2.2,2.0,2022-06-22 09:54:00,2022,6,22,9,54,2,0
258885,3.55,3.0,2022-06-22 09:57:00,2022,6,22,9,57,2,0
258886,1.25,1.0,2022-06-22 09:58:00,2022,6,22,9,58,2,0
258887,1.25,1.0,2022-06-22 09:59:00,2022,6,22,9,59,2,0
258888,2.8,3.0,2022-06-22 10:00:00,2022,6,22,10,0,2,0
258889,0.95,1.0,2022-06-22 10:01:00,2022,6,22,10,1,2,0
258890,1.25,1.0,2022-06-22 10:02:00,2022,6,22,10,2,2,0
258891,16.45,3.0,2022-06-22 10:06:00,2022,6,22,10,6,2,0
